0.0,64.128288,-21.827674000000002,10
0.1,64.128288,-21.827574000000002,20
0.2,64.128288,-21.827474000000002,30
0.3,64.128288,-21.827374000000002,40
0.4,64.128288,-21.827274000000003,50
0.5,64.128288,-21.827174000000003,60
0.6,64.128288,-21.827074000000003,70
0.7,64.128288,-21.826974000000003,80
0.8,64.128288,-21.826874000000004,90
0.9,64.128288,-21.826774000000004,100
1.0,64.128288,-21.826674000000004,110
1.1,64.128288,-21.826574000000004,120
1.2,64.128288,-21.826474000000005,130
1.3,64.128288,-21.826374000000005,140
1.4,64.128288,-21.826274000000005,150
1.5,64.128288,-21.826174000000005,160
1.6,64.128288,-21.826074000000006,170
1.7,64.128288,-21.825974000000006,180
1.8,64.128288,-21.825874000000006,190
1.9,64.128288,-21.825774000000006,200
2.0,64.128288,-21.825674000000006,210
2.1,64.128288,-21.825574000000007,220
2.2,64.128288,-21.825474000000007,230
2.3,64.128288,-21.825374000000007,240
2.4,64.128288,-21.825274000000007,250
2.5,64.128288,-21.825174000000008,260
2.6,64.128288,-21.825074000000008,270
2.7,64.128288,-21.824974000000008,280
2.8,64.128288,-21.82487400000001,290
2.9,64.128288,-21.82477400000001,300
3.0,64.128288,-21.82467400000001,310
3.1,64.128288,-21.82457400000001,320
3.2,64.128288,-21.82447400000001,330
3.3,64.128288,-21.82437400000001,340
3.4,64.128288,-21.82427400000001,350
3.5,64.128288,-21.82417400000001,360
3.6,64.128288,-21.82407400000001,370
3.7,64.128288,-21.82397400000001,380
3.8,64.128288,-21.82387400000001,390
3.9,64.128288,-21.82377400000001,400
4.0,64.128288,-21.82367400000001,410
4.1,64.128288,-21.82357400000001,420
4.2,64.128288,-21.82347400000001,430
4.3,64.128288,-21.823374000000012,440
4.4,64.128288,-21.823274000000012,450
4.5,64.128288,-21.823174000000012,460
4.6,64.128288,-21.823074000000013,470
4.7,64.128288,-21.822974000000013,480
4.8,64.128288,-21.822874000000013,490
4.9,64.128288,-21.822774000000013,500
5.0,64.128288,-21.822674000000013,510
5.1,64.128288,-21.822574000000014,520
5.2,64.128288,-21.822474000000014,530
5.3,64.128288,-21.822374000000014,540
5.4,64.128288,-21.822274000000014,550
5.5,64.128288,-21.822174000000015,560
5.6,64.128288,-21.822074000000015,570
5.7,64.128288,-21.821974000000015,580
5.8,64.128288,-21.821874000000015,590
5.9,64.128288,-21.821774000000016,600
6.0,64.128288,-21.821674000000016,610
6.1,64.128288,-21.821574000000016,620
6.2,64.128288,-21.821474000000016,630
6.3,64.128288,-21.821374000000016,640
6.4,64.128288,-21.821274000000017,650
6.5,64.128288,-21.821174000000017,660
6.6,64.128288,-21.821074000000017,670
6.7,64.128288,-21.820974000000017,680
6.8,64.128288,-21.820874000000018,690
6.9,64.128288,-21.820774000000018,700
7.0,64.128288,-21.820674000000018,710
7.1,64.128288,-21.82057400000002,720
7.2,64.128288,-21.82047400000002,730
7.3,64.128288,-21.82037400000002,740
7.4,64.128288,-21.82027400000002,750
7.5,64.128288,-21.82017400000002,760
7.6,64.128288,-21.82007400000002,770
7.7,64.128288,-21.81997400000002,780
7.8,64.128288,-21.81987400000002,790
7.9,64.128288,-21.81977400000002,800
8.0,64.128288,-21.81967400000002,810
8.1,64.128288,-21.81957400000002,820
8.2,64.128288,-21.81947400000002,830
8.3,64.128288,-21.81937400000002,840
8.4,64.128288,-21.81927400000002,850
8.5,64.128288,-21.81917400000002,860
8.6,64.128288,-21.819074000000022,870
8.7,64.128288,-21.818974000000022,880
8.8,64.128288,-21.818874000000022,890
8.9,64.128288,-21.818774000000023,900
9.0,64.128288,-21.818674000000023,910
9.1,64.128288,-21.818574000000023,920
9.2,64.128288,-21.818474000000023,930
9.3,64.128288,-21.818374000000023,940
9.4,64.128288,-21.818274000000024,950
9.5,64.128288,-21.818174000000024,960
9.6,64.128288,-21.818074000000024,970
9.7,64.128288,-21.817974000000024,980
9.8,64.128288,-21.817874000000025,990
9.9,64.128288,-21.817774000000025,1000
10.0,64.128288,-21.817674000000025,1010
10.1,64.128288,-21.817574000000025,1020
10.2,64.128288,-21.817474000000026,1030
10.3,64.128288,-21.817374000000026,1040
10.4,64.128288,-21.817274000000026,1050
10.5,64.128288,-21.817174000000026,1060
10.6,64.128288,-21.817074000000027,1070
10.7,64.128288,-21.816974000000027,1080
10.8,64.128288,-21.816874000000027,1090
10.9,64.128288,-21.816774000000027,1100
11.0,64.128288,-21.816674000000027,1110
11.1,64.128288,-21.816574000000028,1120
11.2,64.128288,-21.816474000000028,1130
11.3,64.128288,-21.816374000000028,1140
11.4,64.128288,-21.81627400000003,1150
11.5,64.128288,-21.81617400000003,1160
11.6,64.128288,-21.81607400000003,1170
11.7,64.128288,-21.81597400000003,1180
11.8,64.128288,-21.81587400000003,1190
11.9,64.128288,-21.81577400000003,1200
12.0,64.128288,-21.81567400000003,1210
12.1,64.128288,-21.81557400000003,1220
12.2,64.128288,-21.81547400000003,1230
12.3,64.128288,-21.81537400000003,1240
12.4,64.128288,-21.81527400000003,1250
12.5,64.128288,-21.81517400000003,1260
12.6,64.128288,-21.81507400000003,1270
12.7,64.128288,-21.81497400000003,1280
12.8,64.128288,-21.81487400000003,1290
12.9,64.128288,-21.814774000000032,1300
13.0,64.128288,-21.814674000000032,1310
13.1,64.128288,-21.814574000000032,1320
13.2,64.128288,-21.814474000000033,1330
13.3,64.128288,-21.814374000000033,1340
13.4,64.128288,-21.814274000000033,1350
13.5,64.128288,-21.814174000000033,1360
13.6,64.128288,-21.814074000000033,1370
13.7,64.128288,-21.813974000000034,1380
13.8,64.128288,-21.813874000000034,1390
13.9,64.128288,-21.813774000000034,1400
14.0,64.128288,-21.813674000000034,1410
14.1,64.128288,-21.813574000000035,1420
14.2,64.128288,-21.813474000000035,1430
14.3,64.128288,-21.813374000000035,1440
14.4,64.128288,-21.813274000000035,1450
14.5,64.128288,-21.813174000000036,1460
14.6,64.128288,-21.813074000000036,1470
14.7,64.128288,-21.812974000000036,1480
14.8,64.128288,-21.812874000000036,1490
14.9,64.128288,-21.812774000000037,1500
15.0,64.128288,-21.812674000000037,1510
15.1,64.128288,-21.812574000000037,1520
15.2,64.128288,-21.812474000000037,1530
15.3,64.128288,-21.812374000000037,1540
15.4,64.128288,-21.812274000000038,1550
15.5,64.128288,-21.812174000000038,1560
15.6,64.128288,-21.812074000000038,1570
15.7,64.128288,-21.81197400000004,1580
15.8,64.128288,-21.81187400000004,1590
15.9,64.128288,-21.81177400000004,1600
16.0,64.128288,-21.81167400000004,1610
16.1,64.128288,-21.81157400000004,1620
16.2,64.128288,-21.81147400000004,1630
16.3,64.128288,-21.81137400000004,1640
16.4,64.128288,-21.81127400000004,1650
16.5,64.128288,-21.81117400000004,1660
16.6,64.128288,-21.81107400000004,1670
16.7,64.128288,-21.81097400000004,1680
16.8,64.128288,-21.81087400000004,1690
16.9,64.128288,-21.81077400000004,1700
17.0,64.128288,-21.81067400000004,1710
17.1,64.128288,-21.81057400000004,1720
17.2,64.128288,-21.810474000000042,1730
17.3,64.128288,-21.810374000000042,1740
17.4,64.128288,-21.810274000000042,1750
17.5,64.128288,-21.810174000000043,1760
17.6,64.128288,-21.810074000000043,1770
17.7,64.128288,-21.809974000000043,1780
17.8,64.128288,-21.809874000000043,1790
17.9,64.128288,-21.809774000000044,1800
18.0,64.128288,-21.809674000000044,1810
18.1,64.128288,-21.809574000000044,1820
18.2,64.128288,-21.809474000000044,1830
18.3,64.128288,-21.809374000000044,1840
18.4,64.128288,-21.809274000000045,1850
18.5,64.128288,-21.809174000000045,1860
18.6,64.128288,-21.809074000000045,1870
18.7,64.128288,-21.808974000000045,1880
18.8,64.128288,-21.808874000000046,1890
18.9,64.128288,-21.808774000000046,1900
19.0,64.128288,-21.808674000000046,1910
19.1,64.128288,-21.808574000000046,1920
19.2,64.128288,-21.808474000000047,1930
19.3,64.128288,-21.808374000000047,1940
19.4,64.128288,-21.808274000000047,1950
19.5,64.128288,-21.808174000000047,1960
19.6,64.128288,-21.808074000000047,1970
19.7,64.128288,-21.807974000000048,1980
19.8,64.128288,-21.807874000000048,1990
19.9,64.128288,-21.807774000000048,2000
20.0,64.128288,-21.80767400000005,2010
20.1,64.128288,-21.80757400000005,2020
20.2,64.128288,-21.80747400000005,2030
20.3,64.128288,-21.80737400000005,2040
20.4,64.128288,-21.80727400000005,2050
20.5,64.128288,-21.80717400000005,2060
20.6,64.128288,-21.80707400000005,2070
20.7,64.128288,-21.80697400000005,2080
20.8,64.128288,-21.80687400000005,2090
20.9,64.128288,-21.80677400000005,2100
21.0,64.128288,-21.80667400000005,2110
21.1,64.128288,-21.80657400000005,2120
21.2,64.128288,-21.80647400000005,2130
